ano,rodada,clube_mandante,clube_visitante,gols_mandante,gols_visitante,data,juiz,publico
2006,38,Figueirense,Vasco da Gama,0,0,03/12/2006,Salvio Fagundes Filho,Salvio
2006,38,Corinthians,Juventude,5,3,03/12/2006,Djalma José Beltrami Teixeira,6.424
2006,38,Ponte Preta,Atlético-PR,1,1,03/12/2006,,
2007,1,Paraná,Grêmio,3,0,02/05/2007,Elvecio Zequetto (MS),3.568
2007,1,Flamengo,Palmeiras,2,4,02/05/2007,Leonardo Gaciba da Silva,7.801
2007,1,Atlético-MG,Náutico,2,1,02/05/2007,Elmo Alves Resende Cunha (GO),5.116
2007,1,São Paulo,Goiás,2,0,02/05/2007,Marcelo de Lima Henrique  (RJ),Marcelo
2007,1,Fluminense,Cruzeiro,2,2,02/05/2007,Wallace Nascimento Valente (ES),12.132
2007,1,Corinthians,Juventude,1,0,02/05/2007,Alício Pena Junior,5.806
2007,1,Sport,Santos,4,1,02/05/2007,Antonio Hora Filho (SE),23.273
2007,1,Internacional,Botafogo,2,3,02/05/2007,Paulo César de Oliveira,11.870
2007,1,Figueirense,Atlético-PR,3,6,02/05/2007,Vinícius da Costa,6.222
2007,1,América-RN,Vasco da Gama,0,1,02/05/2007,Washington José Alves de Souza,26.469
2007,2,Santos,América-RN,2,3,19/05/2007,Washington José Alves de Souza,3.093
2007,2,Goiás,Flamengo,1,3,19/05/2007,Sergio da Silva Carvalho,21.971
2007,2,Atlético-PR,Internacional,2,1,19/05/2007,Clever Assunção Gonçalves/MG,8.932
2007,2,Náutico,São Paulo,1,0,19/05/2007,Washington José Alves de Souza,18.512
2007,2,Grêmio,Fluminense,2,0,19/05/2007,Alício Pena Junior,14.968
2007,2,Botafogo,Atlético-MG,2,1,19/05/2007,Evandro Rogerio Roman (PR),5.991
2007,2,Palmeiras,Figueirense,2,1,19/05/2007,Lourival Dias Lima Filho (BA),19.047
2007,2,Juventude,Paraná,1,2,19/05/2007,Cleber Wellington Abade (SP),3.366
2007,2,Cruzeiro,Corinthians,0,3,19/05/2007,Luís Antônio Silva Santos (RJ),17.702
2007,2,Vasco da Gama,Sport,3,1,19/05/2007,Giulliano Bozzano (DF),16.682
2007,3,América-RN,Figueirense,0,1,26/05/2007,Cláudio Luciano Mercante Júnior (PE),11.107
2007,3,Grêmio,Sport,1,0,26/05/2007,William Marcelo Souza Nery (RJ),31.606
2007,3,Flamengo,Botafogo,2,2,26/05/2007,Héber Lopes,12.321
2007,3,Atlético-PR,Santos,0,1,26/05/2007,Wagner Tardelli Azevedo,13.311
2007,3,Náutico,Vasco da Gama,2,2,26/05/2007,Domingos de Jesus Viana Filho (PA),15.503
2007,3,Fluminense,Internacional,3,0,26/05/2007,Evandro Rogerio Roman (PR),4.291
2007,3,Corinthians,Atlético-MG,0,0,26/05/2007,Elvecio Zequetto (MS),21.580
2007,3,São Paulo,Palmeiras,0,0,26/05/2007,Salvio Fagundes Filho,20.873
2007,3,Goiás,Juventude,3,1,26/05/2007,Álvaro Azeredo Quelhas (MG),9.127
2007,3,Cruzeiro,Paraná,3,4,26/05/2007,João Alberto Gomes Duarte (RN),9.092
2007,4,Juventude,América-RN,3,0,02/06/2007,Luiz Alberto Sardinha Bites (GO),4.038
2007,4,Santos,Corinthians,1,1,02/06/2007,Wilson Luiz Seneme,10.736
2007,4,Internacional,Náutico,2,0,02/06/2007,Paulo Henrique de Godoy Bezerra (SC),12.286
2007,4,Atlético-MG,Atlético-PR,1,1,02/06/2007,Domingos de Jesus Viana Filho (PA),11.398
2007,4,Sport,Flamengo,2,2,02/06/2007,Evandro Rogerio Roman (PR),33.767
2007,4,Palmeiras,Cruzeiro,1,3,02/06/2007,Wagner Tardelli Azevedo,13.381
2007,4,Botafogo,Grêmio,3,0,02/06/2007,Paulo César de Oliveira,12.681
2007,4,Vasco da Gama,Fluminense,1,1,02/06/2007,Alício Pena Junior,12.693
2007,4,Paraná,São Paulo,0,1,02/06/2007,Leonardo Gaciba da Silva,10.795
2007,4,Figueirense,Goiás,2,1,02/06/2007,Marcelo de Lima Henrique  (RJ),10.989
2007,5,América-RN,Corinthians,1,2,09/06/2007,Wallace Nascimento Valente (ES),20.208
2007,5,Palmeiras,Botafogo,1,1,09/06/2007,Evandro Rogerio Roman (PR),21.322
2007,5,Fluminense,Sport,3,0,09/06/2007,Giulliano Bozzano (DF),35.848
2007,5,Atlético-PR,Goiás,0,3,09/06/2007,Wilson Souza de Mendonça,7.196
2007,5,São Paulo,Atlético-MG,0,1,09/06/2007,Sergio da Silva Carvalho,22.996
2007,5,Internacional,Santos,1,0,09/06/2007,Luís Antônio Silva Santos (RJ),3.220
2007,5,Cruzeiro,Juventude,2,3,09/06/2007,José Henrique de Carvalho (SP),8.038
2007,5,Vasco da Gama,Grêmio,4,0,09/06/2007,Wilson Luiz Seneme,15.519
2007,5,Náutico,Paraná,4,4,09/06/2007,João Alberto Gomes Duarte (RN),11.226
2007,5,Figueirense,Flamengo,4,0,09/06/2007,Alício Pena Junior,14.363
2007,6,Corinthians,Paraná,0,0,16/06/2007,Wagner Tardelli Azevedo,40.182
2007,6,Atlético-MG,Figueirense,4,1,16/06/2007,Leandro Pedro Vuaden,15.554
2007,6,Juventude,Santos,0,2,16/06/2007,William Marcelo Souza Nery (RJ),5.011
2007,6,Flamengo,Internacional,2,2,16/06/2007,Héber Lopes,15.358
2007,6,Atlético-PR,Fluminense,1,1,16/06/2007,Carlos Simon,7.574
2007,6,São Paulo,Vasco da Gama,2,0,16/06/2007,Evandro Rogerio Roman (PR),9.065
2007,6,Goiás,Palmeiras,3,1,16/06/2007,Elvecio Zequetto (MS),10.523
2007,6,Botafogo,Náutico,3,1,16/06/2007,Luiz Alberto Sardinha Bites (GO),25.967
2007,6,Sport,América-RN,2,2,16/06/2007,Marco Antônio da Silva Sampaio (CE),21.067
2007,6,Grêmio,Cruzeiro,0,2,16/06/2007,Cleber Wellington Abade (SP),9.599
2007,7,Santos,São Paulo,0,2,23/06/2007,Paulo César de Oliveira,8.703
2007,7,Náutico,Goiás,0,2,23/06/2007,Lourival Dias Lima Filho (BA),10.397
2007,7,Cruzeiro,Atlético-MG,4,2,23/06/2007,Héber Lopes,36.746
2007,7,América-RN,Fluminense,0,1,23/06/2007,Clever Assunção Gonçalves/MG,10.061
2007,7,Palmeiras,Atlético-PR,0,2,23/06/2007,Álvaro Azeredo Quelhas (MG),17.552
2007,7,Internacional,Grêmio,0,2,23/06/2007,Wilson Luiz Seneme,30.372
2007,7,Paraná,Sport,1,0,23/06/2007,Elmo Alves Resende Cunha (GO),11.259
2007,7,Juventude,Figueirense,1,1,23/06/2007,Gutemberg de Paula Fonseca (RJ),4.656
2007,7,Botafogo,Corinthians,2,3,14/08/2007,Clever Assunção Gonçalves/MG,13.736
2007,7,Vasco da Gama,Flamengo,1,2,18/10/2007,Evandro Rogerio Roman (PR),44.473
2007,8,Paraná,Atlético-PR,2,2,29/06/2007,Héber Lopes,6.462
2007,8,Figueirense,São Paulo,0,0,29/06/2007,Luís Antônio Silva Santos (RJ),11.605
2007,8,Santos,Grêmio,0,0,29/06/2007,Alício Pena Junior,3.824
2007,8,Fluminense,Botafogo,1,2,29/06/2007,Evandro Rogerio Roman (PR),43.810
2007,8,Corinthians,Palmeiras,0,1,29/06/2007,Wilson Luiz Seneme,28.395
2007,8,Sport,Náutico,4,1,29/06/2007,Wilson Souza de Mendonça,22.704
2007,8,Internacional,Atlético-MG,1,1,29/06/2007,Wagner Tardelli Azevedo,11.475
2007,8,Cruzeiro,Vasco da Gama,3,1,29/06/2007,Lourival Dias Lima Filho (BA),37.667
2007,8,América-RN,Goiás,0,3,29/06/2007,Antonio Hora Filho (SE),5.712
2007,8,Flamengo,Juventude,4,0,22/08/2007,Clever Assunção Gonçalves/MG,16.845
2007,9,São Paulo,Internacional,1,0,03/07/2007,Elvecio Zequetto (MS),11.423
2007,9,Fluminense,Paraná,0,0,03/07/2007,Paulo César de Oliveira,4.397
2007,9,Atlético-MG,Flamengo,1,1,03/07/2007,Sergio da Silva Carvalho,21.370
2007,9,Sport,Corinthians,2,1,03/07/2007,Washington José Alves de Souza,32.337
2007,9,Goiás,Botafogo,1,1,03/07/2007,Clever Assunção Gonçalves/MG,22.835
2007,9,Atlético-PR,Náutico,1,1,03/07/2007,Marcelo de Lima Henrique  (RJ),6.156
2007,9,Vasco da Gama,Santos,4,0,03/07/2007,Paulo Henrique de Godoy Bezerra (SC),2.379
2007,9,Grêmio,Juventude,3,1,03/07/2007,Leonardo Gaciba da Silva,13.603
2007,9,Figueirense,Cruzeiro,2,1,03/07/2007,Djalma José Beltrami Teixeira,7.570
2007,9,Palmeiras,América-RN,2,0,03/07/2007,Domingos de Jesus Viana Filho (PA),13.049
2007,10,Juventude,Vasco da Gama,2,0,06/07/2007,Salvio Fagundes Filho,4.326
2007,10,São Paulo,Flamengo,0,0,06/07/2007,Evandro Rogerio Roman (PR),16.797
2007,10,Atlético-MG,Grêmio,0,1,06/07/2007,José Henrique de Carvalho (SP),13.458
2007,10,Náutico,Palmeiras,0,1,06/07/2007,Djalma José Beltrami Teixeira,11.015
2007,10,Goiás,Sport,3,2,06/07/2007,Leandro Pedro Vuaden,9.336
2007,10,Botafogo,Atlético-PR,2,0,06/07/2007,Sergio da Silva Carvalho,24.923
2007,10,Santos,Cruzeiro,4,1,06/07/2007,Wagner Tardelli Azevedo,3.414
2007,10,Internacional,Figueirense,2,1,06/07/2007,Cláudio Luciano Mercante Júnior (PE),7.271
2007,10,Corinthians,Fluminense,1,1,06/07/2007,Leonardo Gaciba da Silva,8.684
2007,10,Paraná,América-RN,0,1,06/07/2007,Wagner dos Santos Rosa (RJ),3.790
2007,11,América-RN,Internacional,1,2,13/07/2007,Wilson Souza de Mendonça,14.402
2007,11,Santos,Botafogo,3,0,13/07/2007,Leonardo Gaciba da Silva,12.554
2007,11,Grêmio,Palmeiras,1,1,13/07/2007,Clever Assunção Gonçalves/MG,19.567
2007,11,Sport,Atlético-MG,2,0,13/07/2007,Luís Antônio Silva Santos (RJ),24.595
2007,11,Juventude,Náutico,1,1,13/07/2007,Giulliano Bozzano (DF),2.544
2007,11,Corinthians,São Paulo,1,1,13/07/2007,Paulo César de Oliveira,19.831
2007,11,Vasco da Gama,Atlético-PR,1,0,13/07/2007,Cleber Wellington Abade (SP),2.182
2007,11,Paraná,Figueirense,1,2,13/07/2007,João Alberto Gomes Duarte (RN),3.419
2007,11,Cruzeiro,Goiás,2,1,13/07/2007,Gutemberg de Paula Fonseca (RJ),26.857
2007,11,Fluminense,Flamengo,0,1,16/08/2007,Evandro Rogerio Roman (PR),49.828
2007,12,Botafogo,Vasco da Gama,4,0,13/06/2007,Paulo César de Oliveira,25.287
2007,12,Figueirense,Sport,0,1,17/07/2007,Álvaro Azeredo Quelhas (MG),5.851
2007,12,Atlético-PR,Juventude,4,0,18/07/2007,Rodrigo Martins Cintra (SP),5.242
2007,12,São Paulo,Fluminense,0,1,18/07/2007,Clever Assunção Gonçalves/MG,5.072
2007,12,Internacional,Corinthians,3,0,18/07/2007,Luís Antônio Silva Santos (RJ),16.376
2007,12,Náutico,Cruzeiro,1,4,18/07/2007,Wallace Nascimento Valente (ES),9.525
2007,12,Atlético-MG,América-RN,4,1,18/07/2007,Cláudio Luciano Mercante Júnior (PE),7.434
2007,12,Palmeiras,Santos,2,2,19/07/2007,Salvio Fagundes Filho,18.662
2007,12,Goiás,Grêmio,0,0,19/07/2007,Wilson Souza de Mendonça,9.011
2007,12,Flamengo,Paraná,1,2,19/07/2007,Leonardo Gaciba da Silva,45.000
2007,13,Vasco da Gama,Atlético-MG,4,0,20/07/2007,José Henrique de Carvalho (SP),5.607
2007,13,América-RN,Atlético-PR,2,1,20/07/2007,Washington José Alves de Souza,7.077
2007,13,Juventude,Internacional,2,0,20/07/2007,Vinícius da Costa,8.517
2007,13,Corinthians,Náutico,0,3,21/07/2007,Paulo Henrique de Godoy Bezerra (SC),17.937
2007,13,Paraná,Palmeiras,1,0,21/07/2007,Sergio da Silva Carvalho,7.882
2007,13,Cruzeiro,São Paulo,1,2,21/07/2007,Evandro Rogerio Roman (PR),32.999
2007,13,Santos,Figueirense,3,1,21/07/2007,Evandro Rogerio Roman (PR),4.984
2007,13,Fluminense,Goiás,3,0,21/07/2007,Antonio Hora Filho (SE),10.171
2007,13,Sport,Botafogo,3,3,21/07/2007,Wilson Luiz Seneme,27.570
2007,13,Grêmio,Flamengo,1,0,21/07/2007,Elvecio Zequetto (MS),13.246
2007,14,Atlético-PR,Cruzeiro,2,2,24/07/2007,Lourival Dias Lima Filho (BA),5.818
2007,14,Goiás,Santos,1,0,24/07/2007,Carlos Simon,7.498
2007,14,Náutico,Grêmio,0,2,25/07/2007,Salvio Fagundes Filho,13.009
2007,14,Flamengo,América-RN,3,1,25/07/2007,Wilson Luiz Seneme,10.854
2007,14,Palmeiras,Vasco da Gama,3,2,25/07/2007,Evandro Rogerio Roman (PR),6.389
2007,14,Internacional,Paraná,1,0,25/07/2007,Paulo Henrique de Godoy Bezerra (SC),10.808
2007,14,Figueirense,Corinthians,2,2,25/07/2007,Sergio da Silva Carvalho,7.047
2007,14,Botafogo,Juventude,3,1,26/07/2007,Luiz Alberto Sardinha Bites (GO),Luiz
2007,14,São Paulo,Sport,3,1,26/07/2007,Leonardo Gaciba da Silva,7.236
2007,14,Atlético-MG,Fluminense,3,0,26/07/2007,Elvecio Zequetto (MS),11.382
2007,15,Vasco da Gama,Goiás,4,1,27/07/2007,Wilson Luiz Seneme,20.581
2007,15,Grêmio,Atlético-PR,1,1,27/07/2007,Paulo Henrique de Godoy Bezerra (SC),27.377
2007,15,Paraná,Atlético-MG,1,3,28/07/2007,Giulliano Bozzano (DF),11.800
2007,15,Fluminense,Figueirense,1,1,28/07/2007,Héber Lopes,6.654
2007,15,América-RN,São Paulo,0,1,28/07/2007,Luís Antônio Silva Santos (RJ),23.013
2007,15,Santos,Náutico,1,2,28/07/2007,João Alberto Gomes Duarte (RN),8.321
2007,15,Corinthians,Flamengo,2,2,28/07/2007,Carlos Simon,5.458
2007,15,Sport,Internacional,1,5,28/07/2007,Djalma José Beltrami Teixeira,24.992
2007,15,Juventude,Palmeiras,1,1,28/07/2007,Wagner Tardelli Azevedo,5.140
2007,15,Cruzeiro,Botafogo,3,2,28/07/2007,Leonardo Gaciba da Silva,13.302
2007,16,Internacional,Vasco da Gama,0,2,01/08/2007,Salvio Fagundes Filho,22.084
2007,16,Botafogo,América-RN,4,2,01/08/2007,Lourival Dias Lima Filho (BA),13.314
2007,16,Náutico,Fluminense,0,0,01/08/2007,Wilson Luiz Seneme,11.635
2007,16,Figueirense,Grêmio,1,0,01/08/2007,Cleber Wellington Abade (SP),6.586
2007,16,Atlético-MG,Santos,1,2,01/08/2007,Luís Antônio Silva Santos (RJ),22.038
2007,16,Palmeiras,Sport,1,2,01/08/2007,Alício Pena Junior,12.009
2007,16,Goiás,Paraná,2,0,01/08/2007,Wilson Souza de Mendonça,3.521
2007,16,Atlético-PR,Corinthians,2,2,01/08/2007,Djalma José Beltrami Teixeira,9.889
2007,16,São Paulo,Juventude,3,1,01/08/2007,Marcelo de Lima Henrique  (RJ),7.177
2007,16,Flamengo,Cruzeiro,3,1,12/09/2007,Sergio da Silva Carvalho,11.640
2007,17,Vasco da Gama,Figueirense,2,2,03/08/2007,Clever Assunção Gonçalves/MG,11.612
2007,17,Paraná,Botafogo,0,0,03/08/2007,Paulo César de Oliveira,12.063
2007,17,América-RN,Náutico,1,5,03/08/2007,Sergio da Silva Carvalho,5.280
2007,17,Corinthians,Goiás,1,0,03/08/2007,Marcelo de Lima Henrique  (RJ),4.255
2007,17,Sport,Atlético-PR,3,2,03/08/2007,Antonio Hora Filho (SE),22.923
2007,17,Cruzeiro,Internacional,3,2,04/08/2007,Wilson Souza de Mendonça,20.463
2007,17,Fluminense,Palmeiras,0,1,04/08/2007,Leonardo Gaciba da Silva,10.669
2007,17,Santos,Flamengo,3,0,04/08/2007,Evandro Rogerio Roman (PR),6.663
2007,17,Grêmio,São Paulo,0,2,04/08/2007,Héber Lopes,21.051
2007,17,Juventude,Atlético-MG,1,2,04/08/2007,Djalma José Beltrami Teixeira,6.818
2007,18,Juventude,Fluminense,0,0,07/08/2007,Cleber Wellington Abade (SP),6.944
2007,18,Cruzeiro,Sport,2,0,07/08/2007,Elvecio Zequetto (MS),16.932
2007,18,Náutico,Figueirense,4,2,08/08/2007,Lourival Dias Lima Filho (BA),11.208
2007,18,Goiás,Atlético-MG,3,2,08/08/2007,Wagner Tardelli Azevedo,4.107
2007,18,Atlético-PR,Flamengo,2,0,08/08/2007,José Henrique de Carvalho (SP),8.617
2007,18,Botafogo,São Paulo,0,2,08/08/2007,Carlos Simon,40.067
2007,18,Vasco da Gama,Corinthians,2,0,08/08/2007,Sergio da Silva Carvalho,17.386
2007,18,Palmeiras,Internacional,1,1,09/08/2007,William Marcelo Souza Nery (RJ),15.436
2007,18,Grêmio,América-RN,3,0,09/08/2007,Washington José Alves de Souza,12.244
2007,18,Santos,Paraná,2,0,09/08/2007,Gutemberg de Paula Fonseca (RJ),5.602
2007,19,Flamengo,Náutico,2,1,10/08/2007,Paulo César de Oliveira,34.457
2007,19,São Paulo,Atlético-PR,2,0,10/08/2007,Washington José Alves de Souza,36.520
2007,19,Sport,Juventude,3,0,10/08/2007,Domingos de Jesus Viana Filho (PA),18.646
2007,19,Figueirense,Botafogo,1,1,11/08/2007,Elvecio Zequetto (MS),12.281
2007,19,América-RN,Cruzeiro,1,2,11/08/2007,Lourival Dias Lima Filho (BA),5.952
2007,19,Paraná,Vasco da Gama,0,0,11/08/2007,Carlos Simon,4.410
2007,19,Atlético-MG,Palmeiras,1,2,11/08/2007,Marcelo de Lima Henrique  (RJ),15.867
2007,19,Fluminense,Santos,3,0,11/08/2007,Clever Assunção Gonçalves/MG,6.002
2007,19,Corinthians,Grêmio,2,1,11/08/2007,Luís Antônio Silva Santos (RJ),6.298
2007,19,Internacional,Goiás,1,0,11/08/2007,Héber Lopes,33.686
2007,20,Atlético-PR,Figueirense,1,1,17/08/2007,Paulo César de Oliveira,7.978
2007,20,Grêmio,Paraná,2,0,17/08/2007,Antonio Hora Filho (SE),20.814
2007,20,Santos,Sport,2,0,17/08/2007,Djalma José Beltrami Teixeira,12.429
2007,20,Náutico,Atlético-MG,0,1,18/08/2007,Wilson Luiz Seneme,13.432
2007,20,Goiás,São Paulo,0,0,18/08/2007,Clever Assunção Gonçalves/MG,30.110
2007,20,Palmeiras,Flamengo,2,1,18/08/2007,Héber Lopes,23.550
2007,20,Botafogo,Internacional,1,1,18/08/2007,Evandro Rogerio Roman (PR),21.688
2007,20,Juventude,Corinthians,2,2,18/08/2007,Wilson Souza de Mendonça,10.347
2007,20,Cruzeiro,Fluminense,4,2,18/08/2007,Cleber Wellington Abade (SP),17.046
2007,20,Vasco da Gama,América-RN,2,0,18/08/2007,Leandro Pedro Vuaden,23.000
2007,21,Corinthians,Cruzeiro,0,3,25/08/2007,Carlos Simon,32.431
2007,21,Fluminense,Grêmio,1,1,25/08/2007,Paulo César de Oliveira,12.025
2007,21,Internacional,Atlético-PR,1,0,25/08/2007,Luís Antônio Silva Santos (RJ),13.548
2007,21,São Paulo,Náutico,5,0,26/08/2007,Wagner Tardelli Azevedo,40.029
2007,21,Paraná,Juventude,3,1,26/08/2007,Gutemberg de Paula Fonseca (RJ),11.527
2007,21,Figueirense,Palmeiras,1,2,26/08/2007,Wilson Souza de Mendonça,9.204
2007,21,Atlético-MG,Botafogo,1,2,26/08/2007,Wilson Luiz Seneme,19.828
2007,21,Sport,Vasco da Gama,0,0,26/08/2007,Washington José Alves de Souza,25.453
2007,21,América-RN,Santos,1,4,26/08/2007,Cláudio Luciano Mercante Júnior (PE),7.962
2007,21,Flamengo,Goiás,3,1,26/08/2007,Paulo Henrique de Godoy Bezerra (SC),52.106
2007,22,Juventude,Goiás,2,0,29/08/2007,Fábio Dornelas Calábria (RJ),5.631
2007,22,Paraná,Cruzeiro,2,2,29/08/2007,Lourival Dias Lima Filho (BA),3.823
2007,22,Botafogo,Flamengo,1,1,29/08/2007,José Henrique de Carvalho (SP),44.212
2007,22,Palmeiras,São Paulo,0,1,29/08/2007,Djalma José Beltrami Teixeira,16.124
2007,22,Internacional,Fluminense,1,4,29/08/2007,Evandro Rogerio Roman (PR),14.475
2007,22,Sport,Grêmio,2,0,29/08/2007,Domingos de Jesus Viana Filho (PA),18.444
2007,22,Figueirense,América-RN,3,1,29/08/2007,Ricardo Marques Ribeiro (MG),3.752
2007,22,Atlético-MG,Corinthians,5,2,29/08/2007,Giulliano Bozzano (DF),7.703
2007,22,Santos,Atlético-PR,3,1,30/09/2007,Carlos Simon,2.784
2007,22,Vasco da Gama,Náutico,4,1,30/09/2007,Luiz Alberto Sardinha Bites (GO),9.619
2007,23,Flamengo,Sport,1,1,01/09/2007,Sergio da Silva Carvalho,51.552
2007,23,São Paulo,Paraná,6,0,01/09/2007,Elmo Alves Resende Cunha (GO),36.496
2007,23,América-RN,Juventude,0,3,01/09/2007,Ricardo Marques Ribeiro (MG),1.446
2007,23,Grêmio,Botafogo,3,0,02/09/2007,Héber Lopes,25.515
2007,23,Corinthians,Santos,2,0,02/09/2007,Paulo César de Oliveira,10.438
2007,23,Atlético-PR,Atlético-MG,1,0,02/09/2007,Rodrigo Martins Cintra (SP),14.653
2007,23,Cruzeiro,Palmeiras,5,0,02/09/2007,Wilson Souza de Mendonça,31.064
2007,23,Goiás,Figueirense,2,1,02/09/2007,Antonio Hora Filho (SE),9.240
2007,23,Náutico,Internacional,1,1,02/09/2007,Gutemberg de Paula Fonseca (RJ),8.895
2007,23,Fluminense,Vasco da Gama,1,1,02/09/2007,Djalma José Beltrami Teixeira,40.871
2007,24,Corinthians,América-RN,1,0,05/09/2007,Cláudio Luciano Mercante Júnior (PE),18.445
2007,24,Goiás,Atlético-PR,2,3,05/09/2007,Cleber Wellington Abade (SP),3.490
2007,24,Juventude,Cruzeiro,1,0,05/09/2007,Wagner Tardelli Azevedo,11.169
2007,24,Flamengo,Figueirense,4,1,05/09/2007,Rodrigo Martins Cintra (SP),11.263
2007,24,Grêmio,Vasco da Gama,3,1,05/09/2007,José Henrique de Carvalho (SP),18.147
2007,24,Atlético-MG,São Paulo,0,0,05/09/2007,Paulo Henrique de Godoy Bezerra (SC),16.118
2007,24,Santos,Internacional,2,1,05/09/2007,Djalma José Beltrami Teixeira,3.233
2007,24,Botafogo,Palmeiras,1,1,06/09/2007,Sergio da Silva Carvalho,8.634
2007,24,Sport,Fluminense,0,2,06/09/2007,Carlos Simon,25.376
2007,24,Paraná,Náutico,2,4,06/09/2007,Giulliano Bozzano (DF),3.531
2007,25,Internacional,Flamengo,3,0,08/09/2007,Paulo César de Oliveira,20.161
2007,25,Figueirense,Atlético-MG,2,1,08/09/2007,José Henrique de Carvalho (SP),8.849
2007,25,Vasco da Gama,São Paulo,0,2,08/09/2007,Carlos Simon,20.110
2007,25,Cruzeiro,Grêmio,2,0,08/09/2007,Héber Lopes,35.645
2007,25,Santos,Juventude,1,0,08/09/2007,Wagner dos Santos Rosa (RJ),16.055
2007,25,Palmeiras,Goiás,2,0,09/09/2007,Leonardo Gaciba da Silva,18.576
2007,25,Paraná,Corinthians,1,0,09/09/2007,William Marcelo Souza Nery (RJ),7.264
2007,25,Náutico,Botafogo,4,1,09/09/2007,Rodrigo Martins Cintra (SP),10.622
2007,25,Fluminense,Atlético-PR,2,0,09/09/2007,Giulliano Bozzano (DF),14.574
2007,25,América-RN,Sport,1,1,09/09/2007,Rogério Lima da Rocha (SE),4.979
2007,26,Goiás,Náutico,0,3,15/09/2007,Gutemberg de Paula Fonseca (RJ),2.742
2007,26,São Paulo,Santos,2,1,15/09/2007,Salvio Fagundes Filho,33.865
2007,26,Fluminense,América-RN,2,0,15/09/2007,Luiz Alberto Sardinha Bites (GO),13.984
2007,26,Sport,Paraná,3,1,16/09/2007,Emerson Batista da Silva (PB),21.139
2007,26,Corinthians,Botafogo,0,1,16/09/2007,Carlos Simon,7.794
2007,26,Atlético-MG,Cruzeiro,3,4,16/09/2007,Evandro Rogerio Roman (PR),44.323
2007,26,Atlético-PR,Palmeiras,2,1,16/09/2007,Wagner Tardelli Azevedo,23.115
2007,26,Figueirense,Juventude,4,1,16/09/2007,Rogério Lima da Rocha (SE),6.510
2007,26,Grêmio,Internacional,1,0,16/09/2007,Héber Lopes,32.873
2007,26,Flamengo,Vasco da Gama,1,1,16/09/2007,Marcelo de Lima Henrique  (RJ),49.495
2007,27,São Paulo,Figueirense,2,0,22/09/2007,Djalma José Beltrami Teixeira,43.783
2007,27,Grêmio,Santos,1,0,22/09/2007,Alício Pena Junior,22.832
2007,27,Goiás,América-RN,1,1,22/09/2007,,
2007,27,Palmeiras,Corinthians,1,0,23/09/2007,Luiz Flávio de Oliveira (SP),18.591
2007,27,Juventude,Flamengo,2,2,23/09/2007,Evandro Rogerio Roman (PR),6.069
2007,27,Náutico,Sport,2,0,23/09/2007,Émerson Luiz Sobral (PE),Émerson
2007,27,Atlético-MG,Internacional,2,2,23/09/2007,Paulo César de Oliveira,31.518
2007,27,Botafogo,Fluminense,0,2,23/09/2007,Péricles Bassols Pegado Cortez (RJ),26.040
2007,27,Vasco da Gama,Cruzeiro,0,2,23/09/2007,Leonardo Gaciba da Silva,19.213
2007,27,Atlético-PR,Paraná,2,1,23/09/2007,Carlos Simon,26.661
2007,28,Corinthians,Sport,1,2,29/09/2007,Leonardo Gaciba da Silva,30.065
2007,28,Flamengo,Atlético-MG,1,0,29/09/2007,Salvio Fagundes Filho,41.783
2007,28,Náutico,Atlético-PR,5,0,29/09/2007,João Alberto Gomes Duarte (RN),14.129
2007,28,Santos,Vasco da Gama,1,0,30/09/2007,Héber Lopes,9.158
2007,28,Botafogo,Goiás,0,3,30/09/2007,Rogério Lima da Rocha (SE),7.736
2007,28,Internacional,São Paulo,1,2,30/09/2007,Alício Pena Junior,33.378
2007,28,Juventude,Grêmio,1,2,30/09/2007,Wagner Tardelli Azevedo,20.156
2007,28,Cruzeiro,Figueirense,1,2,30/09/2007,Carlos Simon,36.052
2007,28,América-RN,Palmeiras,0,0,30/09/2007,,
2007,28,Paraná,Fluminense,3,1,30/09/2007,Ricardo Marques Ribeiro (MG),13.024
2007,29,Sport,Goiás,4,0,03/10/2007,Ricardo Marques Ribeiro (MG),23.372
2007,29,Palmeiras,Náutico,2,1,03/10/2007,Carlos Simon,8.980
2007,29,Vasco da Gama,Juventude,0,1,03/10/2007,Salvio Fagundes Filho,3.526
2007,29,Grêmio,Atlético-MG,2,2,03/10/2007,Wilson Souza de Mendonça,24.463
2007,29,Cruzeiro,Santos,0,1,03/10/2007,Wagner Tardelli Azevedo,8.110
2007,29,Fluminense,Corinthians,1,1,03/10/2007,Evandro Rogerio Roman (PR),5.476
2007,29,Atlético-PR,Botafogo,2,0,03/10/2007,Lourival Dias Lima Filho (BA),12.413
2007,29,Flamengo,São Paulo,1,0,04/10/2007,Sergio da Silva Carvalho,59.098
2007,29,Figueirense,Internacional,0,0,04/10/2007,José Henrique de Carvalho (SP),12.038
2007,29,América-RN,Paraná,3,2,04/10/2007,Paulo César de Oliveira,2.400
2007,30,Palmeiras,Grêmio,2,0,06/10/2007,Héber Lopes,22.667
2007,30,Botafogo,Santos,1,2,06/10/2007,Carlos Simon,7.918
2007,30,Náutico,Juventude,4,1,06/10/2007,Luiz Alberto Sardinha Bites (GO),12.391
2007,30,Atlético-MG,Sport,3,1,07/10/2007,Sergio da Silva Carvalho,37.038
2007,30,Atlético-PR,Vasco da Gama,1,0,07/10/2007,Alício Pena Junior,24.736
